arch,n_outputs,reps,norm,shots,seed,padding_value,transpile,optimization_level,seed_transpiler,epochs,batch_size,lr,seed_split,seed_train,fold,wall_time_s,baseline_MAE,baseline_RMSE,baseline_R2,MAE,RMSE,R2,train_mse_final,test_mse_final
linear,2,2,True,1000,42,7.853981633974483,False,1,,25,16,0.01,42,44,2,357.87972039397573,0.22158588482244707,0.2518965269836853,0.8998451197628929,0.22943109154093477,0.2658482085840808,0.8884434093952934,0.14479878917336464,0.07067526876926422
linear,2,2,True,1000,42,7.853981633974483,False,1,,25,16,0.01,42,46,4,511.6641514010262,0.2783037243928285,0.34040046712462013,0.7401240023460136,0.23746966333396177,0.30727811773184227,0.7882374575630495,0.11486952379345894,0.09441983699798584
linear,2,2,True,1000,42,7.853981633974483,False,1,,25,16,0.01,42,43,1,421.9993980230065,0.31101404002745264,0.3811481736197279,0.6062726879811803,0.26020987113009325,0.35266374210883467,0.6629227215652971,0.17242386937141418,0.1243717223405838
linear,2,2,True,1000,42,7.853981633974483,False,1,,25,16,0.01,42,45,3,619.3437525790068,0.3662021022395661,0.4143832820326481,0.7544706380545454,0.2928871533724192,0.3785286595297706,0.7951214380223828,0.13548672571778297,0.14328394830226898
linear,2,2,True,1000,42,7.853981633974483,False,1,,25,16,0.01,42,47,5,595.7307142869686,0.5008660926431252,0.6829684133934942,0.388327072248007,0.5060737454033784,0.7599624549444791,0.24264011805925112,0.12327526602894068,0.5775429606437683
